author,username,retweet_count,tweets,created_at,type
2601chanwoo,yeonbeomu,0,@2601chanwoo meh layan badminton lagi best daripada kpop haha,2021-12-07 14:33:10,replied_to
mpabigail,dutasyampolainn,0,"@mpabigail Karena gara"" ada akun sebelah bilang breking niws breking niws trus dibilang bad niws gitu ci, udah tau para bl skrng lg bnyak"" hormon sensitip ci apalg bnyak muncul bl baru yg kyk gila""nya badminton",2021-12-07 14:32:21,replied_to
,luvvsundayys,0,"kali ini main badminton nya ga pake power biar badan ga sakit"" wkwkk",2021-12-07 14:32:02,
,yossmita_,0,"kok aku sedih ya ngga bisa nonton badminton beberapa hari kedepan
sensasi jedag jadugnya nggak ada 🥲
hilang penyemangatku",2021-12-07 14:31:08,
,opsiin,0,"Terkumpul Ratusan Juta, PBSI dan Panpel IBF 2021 Salurkan Hasil Badminton Charity for Bali – Tribunnews – Arenanews https://t.co/103JtwVf1m https://t.co/0Rjh8KmLGL",2021-12-07 14:30:17,
,Arenanews1,0,"Terkumpul Ratusan Juta, PBSI dan Panpel IBF 2021 Salurkan Hasil Badminton Charity for Bali – Tribunnews – Arenanews https://t.co/sKIiAH7G1v https://t.co/NTwSKHIQW2",2021-12-07 14:30:17,
user,pecoursoul,0,"user lu mirip kuch WD ijo hahaha, jgn sering sering emosi sm my sweety chiipe nami ok ok ? 😬 ((walaupun emg omel-able si)) jd gpp trusin ngomel ity mbok mbok xixixi
let's hype badminton together ☄️✨",2021-12-07 14:29:24,replied_to
badmintonnfess9,CreatureLivin,0,@badmintonnfess9 Yuu tapi ga 100% badminton ya,2021-12-07 14:29:01,replied_to
,elisanovaa_,0,gara2 lihat igs fadil sama rissa yg lagi main badminton aku jdi pengen juga main badminton,2021-12-07 14:27:33,
,adhicihuy,0,"Mengsyediih... tp kok kok belum ada official statement?

https://t.co/hMB7dp5jAj",2021-12-07 14:24:37,
,Doislyfe,0,kebahagiaan malam ini dari badminton adalah Wakana sampe ke temen-temennya tanpa nyasar 😭😭😭,2021-12-07 14:24:07,
letchug00,annisabalqis,0,"@letchug00 @intanulmjjjj @InggarAdi1 @juejue00 Kita balik ke aktivitas masing-masing aja lah. Kan hidup gk hanya ttg badminton. Masih ada hal penting yg bisa dikerjakan kan ya 😊 apapun rilis resminya nanti, kita doakan yg terbaik buat semua tim",2021-12-07 14:23:59,replied_to
,INA_Bminton,9,"BWF World Rankings selepas World Tour Finals 2021 (07/12/2021).

Pram/Yere mencapai rank tertinggi mereka di posisi 21. Putri KW juga memperoleh tambahan poin sehingga naik ke posisi 71.

#inabminton #inafo #badminton #badmintonindonesia https://t.co/CurdWUbDfS",2021-12-07 14:22:14,
,alitmbelink,0,"Isu mundurnya tim badminton Indonesia di kejuaraan dunia, gw sih positif thinking aja. Mungkin Indonesia mau fokus dulu di piala AFF",2021-12-07 14:22:00,
,ummeyhh,0,"Kadang tu redha bf gi main badminton, sebab lepas tu dapat post-badminton selfie astrofnxvskdmdkdnsusbyebfsayahot",2021-12-07 14:20:50,
ListyaPande99,Hellomaul_,0,"@ListyaPande99 rugi bgt premium vidio cuma buat nonton badminton. kalo tau gini, abis WTF kemarin gak aku perpanjang 😭🤣",2021-12-07 14:17:47,replied_to
,blessme_achoow,0,badminton atau renang?,2021-12-07 14:17:46,
,Syahrxin_,0,Last week pancit. This week dah okay sikit. So aku kena teruskan main badminton tiap minggu hahaha,2021-12-07 14:16:55,
NarasiNewsroom,jatmika_rahmat,0,"@NarasiNewsroom Mungkin perlu ditambahi keterangan..
1. Menteri Olahraga Badminton
2. Menteri Olahraga Sepakbola
3. Menteri Olahraga....dst

Biar gak bingung dan ngisin-isini...",2021-12-07 14:16:53,replied_to
,najifrafidi,0,"lama dah rasa tak puas main badminton, kalini rasa puas even banyak tak lepas jumping smash 😂",2021-12-07 14:16:11,
htiicc,bdmintonl,0,@htiicc Weh boleh cerita tak asal ngan badminton Indonesia sekarang kenapa Ajay and ada dengar dorang tak gi spain atas faktor apa?,2021-12-07 14:15:53,replied_to
,ListyaPande99,0,"Langganan vidio cuma buat nonton Badminton dan skrg terombang ambing 😭😭😭😭
Pengen nonton WBC .. pen liat kak ge, honey couple, ajay sm masjom ..
Ayolah PBSI",2021-12-07 14:14:49,
indjtt_,Auuuuuuuuuw,0,"@indjtt_ @jiiinnieee @Ainunnisaasss Wkwkwk iyaa sih bosen. Tapi gimana ga mau nanya, kelakuan bl kdg emg ada rada sih, tp sebagai org2 yg terpandng dlm badminton menurutku candaan gitu bisa berujung baik &amp; berujung buruk BG sebagian org",2021-12-07 14:13:37,replied_to
MafiaWasit,BenuaqPrince,0,"@MafiaWasit Masih menunggu kedatangan para buzzer kemenpora yg nyerang atlit Badminton kemarin, semoga mampir kesini.",2021-12-07 14:13:02,replied_to
,badmintonmylove,0,"Setiap cape sama huru hara badminton, langsung search yutub jaman asian games, final md, highlights n blog mba wid....
Can we go back to that era ;')) please ;').cape bgt sebenernya kaya gini",2021-12-07 15:58:56,
SmgMenfess2,Viameilida1,0,@SmgMenfess2 Aku nonton TV nek pagi tok upin ipin mbe spongbob njur wes blas ratau kecuali badminton nek ada nonton,2021-12-07 15:57:25,replied_to
zulkovskiii,dk_david,0,@zulkovskiii @riiivierge @ainurohman Mereka tentu ga bakal bakar duit spt djarum yg cinta badminton...,2021-12-07 15:57:07,replied_to
SinarOnline,syedmh_,4,"RT @SinarOnline: Liu Ying berkata, Peng Soon merupakan tulang belakangnya dalam badminton sejak 13 tahun lepas dan pasangan di gelanggang y…",2021-12-07 15:56:20,retweeted
zulkovskiii,dk_david,0,"@zulkovskiii @riiivierge @ainurohman Dulu ada yg nulis artikel, djarum itu ngebiayain badminton, bukan sekedar hitungan untung rugi sponsorship, tapi karena memang hobi... Ibarat kata mereka bakar duit melebihi hitungan untung rugi, beda sekarang, sponsor2 yg terlibat banyak dari bumn",2021-12-07 15:55:43,replied_to
kuroelf,farahandjani_,0,@kuroelf seorang badminton lovers ditemukan beralih profesi karena kelamaan nunggu breaking news,2021-12-07 15:54:44,replied_to
tawon1299,seruseruanajah,0,"@tawon1299 Udh mulai sadar badminton dr AG 2018, tp sekedar ngikutin di portal berita aja selebihnya, bener2 ngehype pas OG kmrn krn sama kyk kk nganggur sblm mulai kuliah wwkwk. Bener2 wow bgt ternyata setelah didalami 🥲",2021-12-07 15:54:42,replied_to
badmintonmylove,nyonyasukamuljo,291,"RT @badmintonmylove: Pengen bgt balik di masa badminton era 2012-2019
Prestasi ✔️
Apresiasi ✔️
Drama? Ya mungkin ada kali ya tp ga se huru…",2021-12-07 15:53:13,retweeted
,snowytales,0,gue liat anak badminton aja capek bgt cuma pindah - pindah negara di europe. lah ini pindah benua,2021-12-07 15:52:21,
,badmintonmylove,291,"Pengen bgt balik di masa badminton era 2012-2019
Prestasi ✔️
Apresiasi ✔️
Drama? Ya mungkin ada kali ya tp ga se huru hara sekarang. Mungkin pas gagal olim 2012
Atlet masih bebas dan aktif di sosmed no jaim ✔️
Wartawannya asyiq duo mba wid mba naf",2021-12-07 15:51:16,
,yukikuy14,0,"Seru juga ya tandingnya pindah2 macem model badminton, tp badminton seminggu langsung kelar 1 turnamen",2021-12-07 15:49:42,
,rajodirajoSS,0,"PakDe @jokowi  wajar saja kalou pemain Badminton tim thomas cup mengharapkan sesuatu dari pemerentah, daripada duitnya dikorupsi oleh grup anda✌️😁",2021-12-07 15:48:47,
seonhosoftt,Seonhochachacha,0,@seonhosoftt lg sedih krn menunggu kejelasan atlit badminton INA ke BWC ditambah melihat editan Ethe auto double mewek 😭😭,2021-12-07 15:47:25,replied_to
ivyatt,nsuhaeee,0,"@ivyatt paling sakit hati, nak gi main badminton je, LAMA NAU BERSIAP 🥴 https://t.co/AyljoUKtsH",2021-12-07 15:46:38,replied_to
,_srhafiqah,0,Nasib baik aku tak turun tgok badminton ifast tadiii 😭 kalau tak confirm aku irritated 🤧,2021-12-07 15:46:22,
fwzck,manwithspirit,0,@fwzck kudu neang nu 1 tempat jeung badminton / basket ngke mah,2021-12-07 15:45:22,replied_to
,N4_itsme,0,"Wkwkwk tl ku isinya kalo ga haechan ya tentang badminton, jihyo jarang banget. Padahal udah follow akun2 tentang Jihyo dari dulu bahkan yang paling banyak 😔",2021-12-07 15:44:50,
,SinarOnline,4,"Liu Ying berkata, Peng Soon merupakan tulang belakangnya dalam badminton sejak 13 tahun lepas dan pasangan di gelanggang yang terbaik untuknya.

https://t.co/lqngc6qx4V",2021-12-07 15:44:24,
,chukiichaww,0,"Disatu sisi kalo all badminton team Indonesia mundur dari kejurdun gua sedih, tapi di sisi lain mereka bisa istirahat untuk recovery setelah tour di eropa &amp; kemarin di Bali.

Pokoknya yg terbaik lah buat kalian semua, yg penting selalu sehat &amp; dijauhkan dari cidera. Amin",2021-12-07 15:44:17,
bodumbooo,javachipfraap,1,"RT @bodumbooo: @omguggell @AREAJULID Mau ngasih info aja, Atlet badminton dari Indonesia itu udah cukup banyak ngasih gelar untuk Indonesia…",2021-12-07 15:44:17,retweeted
ulat_bulu_bulu,SuhadaEliana,0,@ulat_bulu_bulu @danishkimiii Saya nak hantaran kahwin yang berisi full set badminton punya tu je 🏸 👕👖👟🎒 boleh?,2021-12-07 15:43:14,replied_to
DiajengLrst,camrollscap,0,"@DiajengLrst gatau sih tau apa nggak kak tapi atlet badminton kemarin diserang buzzer kemenpora grgr nyindir bonus thomas cup. like.. anjir.. emosi banget dzolim sama atletnya sendiri yg berprestasi, ga malu hadeh",2021-12-07 15:42:40,replied_to
,dirdirrrrr,0,"Acap cakap nak main badminton dekat Cheras after work, aku suruh jaga anak nak tahu stamina dia okie tak okie sekali kecundang ada hati nak p main badminton  🌚",2021-12-07 15:42:28,
,ZulfaNabila14,0,Hidup gue sepi banget kalau gak ada turnamen badminton,2021-12-07 15:42:05,
vavaile0,MHz_0ne,0,@vavaile0 baru balik badminton sayang,2021-12-07 15:39:59,replied_to
chrstmnd,phileisophos,0,"@chrstmnd Aku sama @soya__milk mulai dari ngomongin Ghibli, olimpiade, lalu badminton—JUJUR nggak into bgt sama badminton, sok-sokan saja—, kemudian jadi teleponan tiap hari 💖",2021-12-07 15:36:46,replied_to
convomfs,Rzqiauliarmdhn_,0,"@convomfs Ngajak yang lain main badminton, karena saya stress mikirin ulangan besom mari kita main 👍👍",2021-12-07 15:36:40,replied_to
,SarahEfendy,0,Tapi beam mahal hahhaa so main badminton jelah kannn hahahah,2021-12-07 15:36:31,
,SarahEfendy,0,"jumaat malam sabtu ni ingat nak main beam but at the same time, nak main badminton hahahaha",2021-12-07 15:36:00,
missufe,jenonosimp,0,"@missufe lagi latihan badminton makjii, mau join gaa???",2021-12-07 15:33:39,replied_to
,singlenim,0,MAMA tanggal 11 besok kan gaes? bakal ada live streamnya gk? mending nonton MAMA apa nerima ajakkan main badminton temen yaa. pengen liat wanna one perform live buat first time jg sih huhhuu,2021-12-07 15:33:18,
usrmageran,Faridhooktav,0,"@usrmageran Kangen bermain badminton
Kangen bermain futsal
Bermain volley
Mewarnai
Menggambar 
Mengaji
Memfitnah teman sendiri pas gua kentut..😭😭",2021-12-07 15:32:58,replied_to
,BANDTARAN,0,"P : Eh, olahraga fav lo apaan? | J : bulutangkis | P : Jiah bulu tangkis | J : Emg lo apaan? | P : badminton | *garuk lapangan*＼(*｀Д´)/",2021-12-07 15:30:27,
,jaKeiychan,0,kalo lihat sunghoon tu bawaannya flashback ke jaman gw pas msh sibuk sm badminton:)) pdhl kan psh nga main badminton yak🤔💆🏼‍♀️,2021-12-07 15:28:25,
,jims_hams,0,Noob gila aku main badminton kahkahkah,2021-12-07 15:25:26,
,sheenaespinaaa,0,badminton/tiktok session yarn,2021-12-07 15:25:21,
,iaeiinseo,0,"mas mau main badminton? kok sy ga di ajak?, btw mas cakep bener kalo begini tapi tetep cakep terus sihh ini rambutnya saya suka banget, warnannya aduh ga kuat saya mas mau teriak 😭😭
*typing w lucukk
#NCT_Universe #JENO #Universe https://t.co/lRJr5h5y8r",2021-12-07 15:22:43,
,okezonenews,1,"Rumor Indonesia Mundur dari Kejuaraan Dunia Bulu Tangkis 2021, Begini Tanggapan PBSI #LengkapCepatBeritanya #Olahraga #Sport #Bulutangkis #Netting #Badminton . https://t.co/ag5e7Mjm4g",2021-12-07 15:22:43,
,mommaaliceyaa,0,"Badminton lovers makin kesini udah kyk ngestan KPop 😂 ada warwerwor juga, ga kaleng2 ngewar sm kement*rian negaranya sendiri + buzzer2nya 👏👏
Lebih greget dr ngestan KPop lama2 WKWKWK",2021-12-07 15:21:31,
,Dannydnzy,0,Lama tak main badminton ni,2021-12-07 15:15:35,
AREAJULID,BukanIly,0,@AREAJULID Udah kena sangsi WADA disepelein di ilang urusan gampang. Terus ngerendahin piala Thomas dibilang ga bergengsi. Noh Jojo Ginting sampe cedera noh demi balikin piala Thomas kesini. Ini kemenangan belain bola mulu padahal yang ngeharumin Indonesia ya badminton.,2021-12-07 15:13:41,replied_to
paduka1234,LilBoyFablo,0,@paduka1234 @RudyRoedyanto apalagi yang masalah Buzzer itu juga yang memperjelek nama Atlit badminton,2021-12-07 15:13:04,replied_to
,aminzawawi,0,"Aku mmg kena cari balik stamina balik ni. 

Dlu badminton 2 jam straight pun xde hal. 
Skrg 2 game dh mintak nyawa",2021-12-07 15:12:04,
sonqhwah,janqyeoul,0,"@sonqhwah 😂😂😂 ayo stan badminton jg ajahhh,,, gk dong ak mah jarang risih sama mutual kcuali yg beneran aneh wkwkwk",2021-12-07 15:11:49,replied_to
RudyRoedyanto,situmeang_esra,0,@RudyRoedyanto Coach naga api terpantau liburan apa benar benar tim indo tidak ke Spain ya. Apapun itu yang pasti badminton Indonesia punya tujuan yang baik,2021-12-07 15:09:29,replied_to
annisabalqis,Purplel68011341,0,"@annisabalqis @letchug00 @intanulmjjjj @InggarAdi1 @juejue00 Hihi pada sensitif ya sekarang ""badminton lovers""🤣 giliran ntar ada info resmi pada mencak2 nangis di pojokan wkwk",2021-12-07 15:08:27,replied_to
ns_yst,01_starlight,0,"@ns_yst @patbingzu Kayaknya krg pantas sih klo eksploitasi anak. Ntar juga atlet djarum buat bibit badminton Indonesia. Liat kisah Jojo, Ginting, Kevin dari kecil juga waktunya tersita di Badminton tapi mereka enjoy. Lagian djarum thd atlet2nya tg jawab, liat mereka diikutkan di berbagai event.",2021-12-07 15:07:56,replied_to
Badmilova,NonaAnie04,0,"@Badmilova @bayuarisandee Mangkanya, logikanya gmna masa g ktemu Binpres jd g bisa kasih konfirmasi. Skrg makin aneh lembaga ijo ini,. Dl kl mau wdn, wdn aja, g pke drama. Malah kdang dluan akun badminton talk kan. Skrg akun badmint talk jg diem"" aja, bahas apaan gtu jg g pernah lagi",2021-12-07 15:04:58,replied_to
,DraftAnakUnpad,0,- Gaes ada yg tau beli kok badminton di nangor dimana ya?,2021-12-07 15:04:31,
SSSKaptenPisang,0SalmanFaris0,0,@SSSKaptenPisang Nak kuat kan. Tak terasa lepas main badminton.,2021-12-07 15:00:53,replied_to
sandralazada,stillbelieve4k,1,"RT @sandralazada: [https://t.co/vrRabhCV6F]SEPATU BADMINTON YONEX HYDRO FORCE 5 ORIGINAL Kuning EUR 40
Harga:Rp650000.00
Link untuk membeli…",2021-12-07 16:59:34,retweeted
stillbelieve4k,stillbelieve4k,2,"RT @stillbelieve4k: [https://t.co/LW6KVmpuEJ]SEPATU BADMINTON YONEX HYDRO FORCE 5 ORIGINAL Kuning EUR 40
Harga:Rp650000.00
Link untuk membe…",2021-12-07 16:59:08,retweeted
dalilarosdii,yanadalila_,0,@dalilarosdii Mengorbankan waktu tidur kerana badminton 😋😋😋,2021-12-07 16:58:32,replied_to
,KerusiSepii,0,sejam lagi wey.. aku dah sampai main badminton sorang2 dalam rumah ni,2021-12-07 16:57:20,
,stillbelieve4k,2,"[https://t.co/LW6KVmpuEJ]SEPATU BADMINTON YONEX HYDRO FORCE 5 ORIGINAL Kuning EUR 40
Harga:Rp650000.00
Link untuk membeli:https://t.co/gjgJXm5AMl",2021-12-07 16:53:53,
,sandralazada,1,"[https://t.co/vrRabhCV6F]SEPATU BADMINTON YONEX HYDRO FORCE 5 ORIGINAL Kuning EUR 40
Harga:Rp650000.00
Link untuk membeli:https://t.co/y40LRmFTNx",2021-12-07 16:53:53,
,pemujaiblis999,0,"Pulang dari badminton malah kehujanan, dingin banget cuk 🥶😭",2021-12-07 16:53:52,
,pseudonadr,0,Badminton udh selesak blm sih teh? @megadewii td asaan liat apriyani🧐,2021-12-07 16:53:21,
idextratime,tanamanhibrida,0,"@idextratime Pssi itu persatuan olhraga terngaco dan terkorupsi eh tambah fansnya ga paham konteks. Jelek bgt opininya pake bawa2 rohingya segala,sensitif woi. Paling bener yg bersinar badminton deh soalnya bener2 berprestasi.",2021-12-07 16:50:55,replied_to
JordieYonatan,rayenisme,1,"RT @JordieYonatan: Abis badminton makan sate. Gara² kita ga ngasi 2rb ke pengamen dikatain pelit cina babi 🤦
#RIPAkhlak",2021-12-07 16:48:38,retweeted
utamiii18,ilovmyselffff,17,"RT @utamiii18: Makin kesini badminton makin ngerusak kesehatan mental. Trust issue makin naik, anxiety makin parah, mood swing jg sering ka…",2021-12-07 16:45:13,retweeted
sundayitumingyu,biniseungcheol,1,RT @sundayitumingyu: Ekwjwkwjwj ini lucu bgt event sambil main badminton 🤣,2021-12-07 16:45:06,retweeted
Askrlfess,yeongwonhiee,0,@Askrlfess Kompak sama bapak kalo urusan badminton😭,2021-12-07 16:43:17,replied_to
,JordieYonatan,1,"Abis badminton makan sate. Gara² kita ga ngasi 2rb ke pengamen dikatain pelit cina babi 🤦
#RIPAkhlak",2021-12-07 16:40:58,
virsmtlda,syahdaahyar,0,"@virsmtlda @theciws @Ryansetiawan999 @ainurohman Tapi sepertinya ada benarnya juga. Penasaran juga, selain badminton, ada cabor lain yg bawa medali emas olimpiade dlm 20 tahun terakhir kah?",2021-12-07 16:36:31,replied_to
,4mnnzm,0,Kenapa padang bola banyak tapi susah nak masuk World Cup. Cuba gantikan dengan padang turf hoki dengan court badminton. Ada jugaklah hasilnya em,2021-12-07 16:35:52,
Honey13unny1,oyenbuathallagi,0,@Honey13unny1 Eh.. I pun baru lepas badminton,2021-12-07 16:32:30,replied_to
Billgzy1,cherlxxxx_,0,"@Billgzy1 @traszee @RudyRoedyanto Tos dulu kak. Udah dibadutin ama The Boys yg tak kunjung comeback. 

Niat hati pindah ke badminton pgn nyenengin diri, ehh taunya sama aja. Ujung-ujungnya ngebadut",2021-12-07 16:32:21,replied_to
,ItsAaaaadam,0,Mengharap diwaktu kerja nanti ada dekat dengan komuniti badminton/bola sepak.,2021-12-07 16:31:44,
,ukharchitect,0,"Kalau tim badminton indonesia @INABadminton fix mundur tetep sih gue nonton #BWFWorldChampionship2021 @bwfmedia dukung yg seru2 aja kaya popor, momota, hokikoba, namishida, an seuyong, dan antonsen.",2021-12-07 16:31:38,
,aallliin,0,"berita hari ini 
PPKM ga jadi 
tim badminton INA ga jadi pergi juga

biar...keun wae ...",2021-12-07 16:29:39,
,bugiewoogie,0,Liat story fadil jaidi jadi pengen main badminton beneran di gor gt tapi gada temennya hiks,2021-12-07 16:24:48,
,Amierul_Uzair,0,Takde org nak ajak aku badminton ke? Tgh ada duit ni lah semua senyapp 😂😂,2021-12-07 16:23:44,
,OryxSystemsINC,0,Badminton Shoes - NYDHI...https://t.co/6OMUM6Gctv,2021-12-07 16:17:13,
,irpanori,0,"Siap badminton, datanglah si saket badan..",2021-12-07 16:16:25,
,nikibulin,0,aaaa badminton dikit,2021-12-07 16:15:04,
bayuarisandee,FadlyAriesta4,0,"@bayuarisandee Klu Penyebabx hanya karna Virus Corona yg mmbuat Batal INA ke Kejuaraan Badminton world championships spanyol,Maka kenapa Wktu ke Eropa Kmarin Tim INA itu full time smpe brapa Turnamen??... 😭",2021-12-07 16:14:15,replied_to
cadoosss,tarzancantik,0,@cadoosss @tasyaarf @aldebucinhadir @indgoreng @telunjukAndin Wkwkw kangen begadang buat nontonin badminton gak si😭😭,2021-12-07 16:10:46,replied_to
badmintonmylove,dreamiesbekasi,1,"@badmintonmylove sumpah bener banget, sekangen ini pas masa2 badminton kyk gini, drama2 dikit yaa ditutup sama konten2 dan prestasi atlet

skrg? prestasi atlet ada tapi kepengurusannya sakit🙂",2021-12-07 16:09:14,replied_to
,xkxshrxn,0,Ini hari ada dua panggilan oh. Badminton sana sini memanggil main. Bola tampar lagi d opis tadi. 🥲,2021-12-07 16:09:05,
takadapuntakapa,nungazack,0,@takadapuntakapa Tahun ni know2 ada je member aku kahwin. Yelahh nanti I mean! Oh and ajaklah saya main badminton walaupun noob 😂,2021-12-07 16:09:03,replied_to
,inoshikaco_,0,"👨: me, 👦: him

👦: suka badminton?
👨: suka bgt
👦: bisa smash dong?
👨: iya bisa wkwk knp?
👦: aku suka di smash😂
👨: hah, mksdnya? *ilang sinyal",2021-12-07 16:08:28,
OctoberWings,BasedModerate01,0,@OctoberWings badminton saar,2021-12-07 16:07:18,replied_to
Saya,talkboutmaself,0,"Saya juga suka olahraga, seperti badminton, sepak bola, basket, tenis meja. Ada hal yang saya suka tetapi tidak bisa, yaitu olahraga renang dan volly. Lari saya pun dulu cukup cepat karena di daerah saya dulu suka bermain babancakan dan Baren, hal itu membuat saya terlatih.",2021-12-07 16:07:04,replied_to
lightsunnysmile,windyauliaac,0,@lightsunnysmile Kalo bisa mutasi jangan lupa ajak onty may sama cici akane masuk gideon badminton academy ya 🙂🤲,2021-12-07 16:06:56,replied_to
,HelloBWJr26,0,Bergembirala bkn badminton selalu hashtag setiap tournament akan trending. Bola dan esports jugak 😌 #AFFSuzukiCup2020 #M3WorldChampionship,2021-12-07 16:06:14,
BA_Malaysia,Ashiyamahira,0,@BA_Malaysia Semua dh kena prank.. Ingtkan btol la uncle chan retired rupa nye he still in badminton.. 🤣🤣,2021-12-07 16:05:46,replied_to
aphrocite,protectlix,0,@aphrocite badminton nonton di yt apa gimana,2021-12-07 16:05:37,replied_to
okezonenews,pluffiw,1,"RT @okezonenews: Rumor Indonesia Mundur dari Kejuaraan Dunia Bulu Tangkis 2021, Begini Tanggapan PBSI #LengkapCepatBeritanya #Olahraga #Spo…",2021-12-07 16:05:31,retweeted
,Saint_Inang,0,"bajet? mosok sih uangnya habis buat bayar hotel dan wisata ke uluwatu kemaren?

@INABadminton alasan paling logis adalah omicron. jadi, jangan cari alesan yang aneh2 kalo ga mau dirujak warganet dua hari dua malem

https://t.co/WFQDyp3GvT",2021-12-07 16:05:29,
protectlix,aphrocite,0,@protectlix wkwkwk sama ini gue keknya juga boros dah. nonton badminton mulu,2021-12-07 16:05:04,replied_to
,JaparSulong,0,(Bismillah)🇧🇳 Memories. Dewan badminton Universiti Teknologi Brunei [UTB] https://t.co/6S9qdnGSxz,2021-12-07 16:04:17,
,_timhore_,0,"Takut bgt isunya makin meluas, spekulasi makin berkembang, teori berhamburan. Jadi takut mikirin abc bener, takut ga sesimpel yg dikira😬

Semoga badminton indonesia baikbaik saja, semoga para atletnya dikuatkan, &amp; segera pulih secara fisik, terutama mental🤗 

comebackstronger!!",2021-12-07 16:03:07,
01_starlight,Syamsud76579252,4,RT @01_starlight: @patbingzu Padahal Djarum dari dulu yang merawat Badminton Indonesia. Entah dari melahirkan atlet ataupun jadi sponsor. S…,2021-12-07 16:01:21,retweeted
ainurohman,fitrisyaam,0,@ainurohman Aakh sediiih 🥲 tapi gpp deh biar para atletnya istirahat dulu kasihan udah 3 bulan tournament terus-terusan. Semoga mundurnya Team Badminton INA dr Kejuaraan Dunia bukan karena ada masalah dengan pemerintah yah 🥺,2021-12-07 17:58:40,replied_to
jihan0069,Djaja_hamsa,1,"RT @jihan0069: Badminton sama bapak2 gendut, jadi menggairahkan https://t.co/dyfHBRepNg",2021-12-07 17:58:30,retweeted
ainurohman,bobabrrownsugar,1,"@ainurohman https://t.co/jkLskc3LS2

Baru Aja seneng baca ini, pas liat tweet ini lsg sesak di dada",2021-12-07 17:57:29,replied_to
dandy_laksana,_andirisu,0,"@dandy_laksana @Box2BoxBola Bener sih, meskipun pemain badminton sekarang dianak tirikan @KEMENPORA_RI",2021-12-07 17:57:05,replied_to
,fadlanfs_,0,"Dulu TV dirumhaku sangat penting, bapak mau nonton badminton, ibu mau nonton sinetron, gua pengen nonton kartun. Sekarang TV dirumahku, dinyalain begitu saja, tempat ngumpul terbaik depan TV, tapi masing-masing fokus ke HP.",2021-12-07 17:54:54,
Berharap,pikhapikha_,0,Berharap mereka selalu dilindungi 🤲 dari apapun dan siapapun 🤲. Too: All Team INA BADMINTON 🤲❤ https://t.co/djRfefeRef,2021-12-07 17:51:43,replied_to
ainurohman,aiayokbigwin,0,"@ainurohman Berusaha positive thingking wkwkw, kagak ada bedanya kpop Ama badminton sama2 cosplay jadi badut gua^^",2021-12-07 17:45:15,replied_to
,WANZFND,0,Boleh katakan seminggu sekali aku  join Badminton (mix team). Saje nak balance life..haha.tapi yang bestnya.. Book 2 court semua bangsa ada mat! Melayu cina india ada.Harmoninyaaa rasa.. Best je tengok 😊. Takde pun rasis weh,2021-12-07 17:42:03,
Syukur2,_Yutology_,0,"Syukur2 mereka bisa ttp ikutan bwc
Cuma ya resikonya terlalu besar
Dahlah
Cape gue dr kemaren baca ""ovt gue blablabla""
Di reply an ttg badminton
Mikin gak mood jd bl
Msh lbh mending mantau igs atletnya inimah
Suka menghibur soalnya mereka",2021-12-07 17:37:27,replied_to
meskipun,ngakakwq,0,"meskipun gaada yg nyimak, tapi aku ngerasa bebas disini maaf yaaa

Jadi dulu selesai magang SMK aku pengen ikut klub olahraga, kaya volly atau badminton , setelah nanya2 aku ditawarin buat jadi atlet ""marching band"" awalnya aku nolak , tapi gegara aku dipaksa dan ada keinginan..",2021-12-07 17:28:35,replied_to
,_Yutology_,0,"Gue sedih liat bl jaman skrg
Dulu waktu gue blm fokus ke badminton, aka msh kpoper dan sebagainya
Gak pernak kyknya segininya
Direndahin menporanya sendiri
Ampe sewa buzzer segala
Pbsi jg mulai gak bener
Trs bl nya jg mulai aktif bgt (yg negatifnya)
Dulu mah aktifnya positive bgt",2021-12-07 17:27:44,
,AtyraZulkaain,0,"Ada orang ajak main badminton. yeay!

Nak kna cari raket la ni 🤓",2021-12-07 17:24:45,
,msu__007,0,"December ki thandi raat...
Mein, tum aur Badminton 🏸 &gt;&gt;&gt;",2021-12-07 17:23:31,
,ishvns_,0,"Cewe2 main badminton cantik2 anjir, da saya ma gabisa olahraga apa apa cemeners☹️",2021-12-07 17:19:45,
indihomeborneo,dmshinta1,46,"RT @indihomeborneo: Ayo dukung 5 perwakilan Indonesia siap berjuang pada babak 32 besar kejuaraan badminton Hylo Open 2021 
di Saarlandhall…",2021-12-07 17:18:41,retweeted
muhammad_karim,syahdaahyar,1,"@muhammad_karim @virsmtlda @theciws @Ryansetiawan999 @ainurohman Ah I see.. tanpa ada maksud mengecilkan, berarti memang blm ada yg bisa bawa medali emas kecuali badminton ya. 

Olahraga unggulan aja gak diapresiasi, apalagi yang gak kasih prestasi.😂",2021-12-07 17:17:33,replied_to
mithaanjani88,stillbelieve4k,1,"RT @mithaanjani88: [https://t.co/i7x1SmkiP2]SEPATU BADMINTON YONEX HYDRO FORCE 5 ORIGINAL Kuning EUR 40
Harga:Rp650000.00
Link untuk membel…",2021-12-07 17:14:56,retweeted
,Agamgehgoh,0,ini badminton terus lama lama gue jadi kevin sanjaya,2021-12-07 17:12:39,
,stillbelieve4k,2,"[https://t.co/LW6KVmpuEJ]SEPATU BADMINTON YONEX HYDRO FORCE 5 ORIGINAL Kuning EUR 40
Harga:Rp650000.00
Link untuk membeli:https://t.co/AksEXuJADT",2021-12-07 17:10:56,
